event_id_cnty,event_date,year,event_type,actor1,actor2,country,admin1,admin2,latitude,longitude,fatalities
IND95873,2022-02-21,2022,Protests,Protesters,None,India,Manipur,Imphal West,25.000787913201133,93.91193390483754,0
IND86407,2022-02-22,2022,Protests,Civilians,None,India,Manipur,Churachandpur,25.449135556961807,93.84836226476824,0
IND95611,2022-02-23,2022,Explosions/Remote violence,Civilians,None,India,Manipur,Jiribam,24.432214065542738,93.71371196277757,3
IND22425,2022-02-24,2022,Battles,Rebel Group B,None,India,Manipur,Pherzawl,25.75997843444452,94.10156512539955,1
IND44094,2022-02-24,2022,Explosions/Remote violence,Protesters,None,India,Manipur,Tengnoupal,24.934319350064744,93.6931003595092,0
IND77504,2022-02-26,2022,Protests,Rebel Group A,Unidentified Armed Group,India,Manipur,Senapati,24.470269599868068,94.17648107422853,0
IND92343,2022-02-26,2022,Battles,Rebel Group A,Civilians,India,Manipur,Jiribam,24.609898881265497,94.06912479855812,3
IND76077,2022-02-27,2022,Protests,Unidentified Armed Group,Rebel Group B,India,Manipur,Tamenglong,24.76594461324252,93.80083158520182,0
IND27151,2022-02-28,2022,Battles,State Forces,Unidentified Armed Group,India,Manipur,Imphal East,24.763184558104886,93.919945307787,1
IND37792,2022-02-28,2022,Riots,Civilians,Rebel Group B,India,Manipur,Tengnoupal,25.36872713341536,94.05393323648508,0
IND33196,2022-03-02,2022,Battles,Rebel Group A,None,India,Manipur,Churachandpur,23.948123386541894,94.11679826237746,2
IND66490,2022-03-02,2022,Riots,State Forces,None,India,Manipur,Churachandpur,24.655326350016818,93.53762934514396,0
IND38210,2022-03-03,2022,Battles,State Forces,State Forces,India,Manipur,Churachandpur,24.885420060295957,93.85127727712828,2
IND59481,2022-03-04,2022,Protests,Protesters,State Forces,India,Manipur,Senapati,24.666890024688584,93.77902671789614,0
IND51543,2022-03-06,2022,Violence against civilians,Civilians,None,India,Manipur,Bishnupur,24.657838504512195,93.95130787383957,0
IND75729,2022-03-07,2022,Riots,Civilians,Civilians,India,Manipur,Churachandpur,24.799957780985363,94.08599852910957,0
IND92048,2022-03-07,2022,Battles,Rebel Group A,Rebel Group A,India,Manipur,Kakching,24.886985512326362,94.03703071931727,0
IND47113,2022-03-08,2022,Riots,Rebel Group B,None,India,Manipur,Thoubal,25.148533271141257,94.09491550677879,0
IND35379,2022-03-08,2022,Explosions/Remote violence,Unidentified Armed Group,Rebel Group A,India,Manipur,Tamenglong,24.75317799458032,93.68976977151299,1
IND10045,2022-03-08,2022,Protests,State Forces,Unidentified Armed Group,India,Manipur,Kamjong,24.534995220362873,94.45097774012811,0
IND87935,2022-03-09,2022,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Pherzawl,25.335152693805725,93.33339853624155,2
IND80640,2022-03-09,2022,Explosions/Remote violence,Rebel Group B,State Forces,India,Manipur,Senapati,24.632426435269153,94.05163984014524,1
IND27733,2022-03-13,2022,Violence against civilians,Rebel Group B,None,India,Manipur,Churachandpur,24.97775510050148,94.6195476282943,1
IND70723,2022-03-13,2022,Riots,Civilians,Unidentified Armed Group,India,Manipur,Ukhrul,25.295939357440055,93.62033577197079,0
IND51026,2022-03-15,2022,Protests,Rebel Group B,None,India,Manipur,Imphal West,24.883621335000385,94.38094764580073,0
IND82018,2022-03-15,2022,Protests,Civilians,Protesters,India,Manipur,Imphal West,24.50700992745346,93.94290281354318,0
IND39421,2022-03-16,2022,Protests,State Forces,None,India,Manipur,Kamjong,24.65823830686648,94.53888994943237,0
IND80618,2022-03-17,2022,Riots,State Forces,None,India,Manipur,Noney,25.412386042240872,94.08840018316222,0
IND86215,2022-03-18,2022,Strategic developments,Civilians,Protesters,India,Manipur,Jiribam,24.904413695444784,93.94645552611105,0
IND57740,2022-03-19,2022,Protests,Protesters,Civilians,India,Manipur,Imphal East,24.58218434427309,94.26434560647833,0
IND24066,2022-03-20,2022,Explosions/Remote violence,Protesters,None,India,Manipur,Tengnoupal,25.089834883956982,93.68527441409357,3
IND38918,2022-03-21,2022,Protests,Protesters,Protesters,India,Manipur,Churachandpur,24.7440785346355,93.7729845859709,0
IND24312,2022-03-22,2022,Protests,State Forces,None,India,Manipur,Kangpokpi,25.51779375095586,93.89183658994335,0
IND35929,2022-03-23,2022,Protests,State Forces,State Forces,India,Manipur,Pherzawl,25.7151715203804,93.79415890369425,0
IND77534,2022-03-23,2022,Violence against civilians,Protesters,Rebel Group B,India,Manipur,Tamenglong,24.494530282807265,93.68601377612579,1
IND90147,2022-03-25,2022,Explosions/Remote violence,Civilians,Rebel Group A,India,Manipur,Kangpokpi,24.59401170079019,94.44143562361405,5
IND71669,2022-03-28,2022,Protests,Rebel Group B,None,India,Manipur,Imphal West,24.211214344876417,94.37971661287719,0
IND76332,2022-03-28,2022,Strategic developments,Unidentified Armed Group,Civilians,India,Manipur,Noney,24.7772206979562,94.27179024070284,0
IND95271,2022-03-29,2022,Strategic developments,Rebel Group B,Civilians,India,Manipur,Pherzawl,24.880092356156798,93.53815324414212,0
IND37728,2022-03-30,2022,Riots,Rebel Group A,Civilians,India,Manipur,Kamjong,24.21682717649114,93.89123913836153,0
IND29990,2022-03-31,2022,Protests,Civilians,None,India,Manipur,Imphal East,25.361305172916932,94.21325229158185,0
IND51022,2022-03-31,2022,Explosions/Remote violence,State Forces,Rebel Group B,India,Manipur,Kakching,24.86928658423355,93.6490179432171,4
IND47823,2022-03-31,2022,Explosions/Remote violence,Unidentified Armed Group,None,India,Manipur,Imphal West,25.02775999418016,94.13764290125293,2
IND30635,2022-04-01,2022,Protests,Rebel Group A,Rebel Group B,India,Manipur,Kangpokpi,25.01338943052273,94.09644483114735,0
IND73692,2022-04-02,2022,Strategic developments,Rebel Group B,None,India,Manipur,Noney,24.627792302296726,94.57889263395097,0
IND70445,2022-04-03,2022,Strategic developments,Civilians,None,India,Manipur,Imphal East,24.724839244719927,94.20776918633823,0
IND60094,2022-04-03,2022,Protests,Rebel Group B,Civilians,India,Manipur,Tamenglong,24.46439570915457,93.9743398972309,0
IND38210,2022-04-06,2022,Protests,Rebel Group B,Rebel Group B,India,Manipur,Tamenglong,24.450610784618434,94.196117449222,0
IND36008,2022-04-06,2022,Protests,Unidentified Armed Group,Protesters,India,Manipur,Tengnoupal,24.877749402158354,93.62245168872371,0
IND29290,2022-04-06,2022,Protests,Protesters,Protesters,India,Manipur,Tamenglong,24.543544891313136,93.8836396280222,0
IND66081,2022-04-08,2022,Violence against civilians,Rebel Group B,Civilians,India,Manipur,Jiribam,25.0855260508193,93.83566252109823,1
IND17043,2022-04-08,2022,Violence against civilians,State Forces,Protesters,India,Manipur,Jiribam,25.03886356215878,93.46640352033192,1
IND58809,2022-04-09,2022,Battles,Unidentified Armed Group,None,India,Manipur,Senapati,24.918387333748438,94.01007730024263,1
IND51556,2022-04-10,2022,Explosions/Remote violence,Unidentified Armed Group,Protesters,India,Manipur,Imphal East,25.06209529799621,94.48621321723378,1
IND60577,2022-04-11,2022,Explosions/Remote violence,Rebel Group B,State Forces,India,Manipur,Jiribam,24.22866851919326,93.43082953806118,3
IND38462,2022-04-13,2022,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Kamjong,24.703277256401794,93.78086868579118,2
IND27127,2022-04-15,2022,Riots,Protesters,State Forces,India,Manipur,Churachandpur,25.241087186667542,94.33314996787853,3
IND41169,2022-04-16,2022,Protests,Civilians,None,India,Manipur,Imphal East,24.842536617189346,94.4152860354216,0
IND72244,2022-04-19,2022,Battles,Rebel Group A,None,India,Manipur,Thoubal,24.60915732539162,93.97396662735522,2
IND11142,2022-04-19,2022,Battles,Civilians,Unidentified Armed Group,India,Manipur,Ukhrul,24.28745409843105,93.23434087718269,2
IND27114,2022-04-19,2022,Battles,Rebel Group B,Unidentified Armed Group,India,Manipur,Ukhrul,25.17569918133536,94.20743514899347,6
IND60021,2022-04-21,2022,Riots,Rebel Group A,Rebel Group A,India,Manipur,Imphal East,24.409088634600757,93.89529941539509,0
IND72496,2022-04-22,2022,Battles,Rebel Group A,Rebel Group B,India,Manipur,Kangpokpi,24.587992925955078,93.38204467212017,1
IND26090,2022-04-24,2022,Riots,Rebel Group B,None,India,Manipur,Imphal West,24.577761843158072,93.43942010188371,0
IND66868,2022-04-26,2022,Riots,State Forces,None,India,Manipur,Imphal West,25.331298050403127,93.73225872592731,1
IND78211,2022-04-27,2022,Protests,Civilians,None,India,Manipur,Imphal East,25.14333751343113,94.32449604053159,0
IND40825,2022-04-28,2022,Protests,Unidentified Armed Group,Rebel Group B,India,Manipur,Kangpokpi,24.849860894489606,94.56248857662068,0
IND48547,2022-04-29,2022,Violence against civilians,Rebel Group A,Rebel Group A,India,Manipur,Imphal West,24.540060216862646,94.08794552553206,1
IND18377,2022-05-03,2022,Protests,State Forces,None,India,Manipur,Imphal West,24.344876971522016,94.26593540954363,0
IND33572,2022-05-03,2022,Battles,Civilians,Rebel Group A,India,Manipur,Imphal East,24.833926035803774,93.62263621090129,1
IND67861,2022-05-04,2022,Riots,Unidentified Armed Group,None,India,Manipur,Kamjong,24.90221395336552,93.63135279493777,0
IND45779,2022-05-06,2022,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,India,Manipur,Churachandpur,24.427202919465163,93.82749352703405,3
IND58708,2022-05-07,2022,Battles,State Forces,State Forces,India,Manipur,Kangpokpi,25.039037699231574,94.25043807214468,2
IND96921,2022-05-07,2022,Protests,State Forces,None,India,Manipur,Imphal East,24.833485568088445,93.82624046690873,0
IND65547,2022-05-11,2022,Riots,Civilians,Protesters,India,Manipur,Kangpokpi,24.97232299658516,93.67096246525591,0
IND83373,2022-05-12,2022,Explosions/Remote violence,Unidentified Armed Group,Protesters,India,Manipur,Kangpokpi,24.794750138631635,93.74658309308342,1
IND76600,2022-05-12,2022,Violence against civilians,Protesters,Civilians,India,Manipur,Imphal East,25.01147579689776,93.67356482564917,1
IND52936,2022-05-13,2022,Battles,State Forces,Protesters,India,Manipur,Churachandpur,24.523503578802433,93.4573661956774,1
IND97954,2022-05-13,2022,Battles,Protesters,State Forces,India,Manipur,Tamenglong,25.063103203783736,94.15577344786487,1
IND45503,2022-05-14,2022,Riots,State Forces,Rebel Group A,India,Manipur,Kamjong,25.054126050928907,93.60000152990006,0
IND86237,2022-05-14,2022,Battles,Civilians,Unidentified Armed Group,India,Manipur,Imphal East,24.76141095096263,93.52236463011813,3
IND98164,2022-05-16,2022,Protests,Rebel Group A,State Forces,India,Manipur,Imphal East,24.963244588263972,93.28357101775619,0
IND61114,2022-05-18,2022,Violence against civilians,Protesters,Rebel Group A,India,Manipur,Senapati,25.241500309662197,93.31295441640877,0
IND33247,2022-05-18,2022,Violence against civilians,Unidentified Armed Group,Protesters,India,Manipur,Imphal West,24.78230551528353,93.84646889132321,1
IND91860,2022-05-20,2022,Battles,Rebel Group B,Unidentified Armed Group,India,Manipur,Ukhrul,24.440744009704396,94.31849166083799,3
IND82593,2022-05-23,2022,Explosions/Remote violence,Unidentified Armed Group,Protesters,India,Manipur,Imphal East,24.999785534924758,93.47528969441046,0
IND77695,2022-05-25,2022,Explosions/Remote violence,Rebel Group B,State Forces,India,Manipur,Chandel,24.48207856601499,94.3043776211267,3
IND72423,2022-05-25,2022,Protests,State Forces,Unidentified Armed Group,India,Manipur,Imphal East,24.763609104229584,94.01915908829173,0
IND97738,2022-05-25,2022,Protests,Unidentified Armed Group,None,India,Manipur,Bishnupur,24.776085480453688,94.08907344613057,0
IND72053,2022-05-27,2022,Protests,Protesters,Protesters,India,Manipur,Churachandpur,24.287587707384453,93.52248276135985,0
IND79404,2022-05-29,2022,Protests,State Forces,Rebel Group A,India,Manipur,Imphal East,24.816606257308628,94.60416217796282,0
IND29338,2022-05-29,2022,Protests,Protesters,State Forces,India,Manipur,Jiribam,24.656936398784783,94.40914739013957,0
IND28946,2022-05-31,2022,Violence against civilians,Protesters,Civilians,India,Manipur,Chandel,25.209623967689843,94.33259555559249,1
IND78104,2022-06-01,2022,Strategic developments,Civilians,Unidentified Armed Group,India,Manipur,Tengnoupal,24.70430990027034,94.15418694402932,0
IND59967,2022-06-01,2022,Violence against civilians,Unidentified Armed Group,Rebel Group B,India,Manipur,Kamjong,24.442844541158784,94.56534096233531,0
IND52861,2022-06-03,2022,Strategic developments,Rebel Group A,State Forces,India,Manipur,Noney,24.778062751238593,93.3466680627616,0
IND53128,2022-06-04,2022,Violence against civilians,Rebel Group B,State Forces,India,Manipur,Churachandpur,24.626725460679193,94.13824296333867,0
IND40294,2022-06-06,2022,Riots,Protesters,None,India,Manipur,Tamenglong,25.016108487525962,93.7671753163038,2
IND31227,2022-06-06,2022,Riots,Civilians,Civilians,India,Manipur,Ukhrul,25.139523743170994,93.95843094094506,1
IND54354,2022-06-09,2022,Strategic developments,State Forces,None,India,Manipur,Thoubal,24.970969728044555,93.69866404279432,0
IND60794,2022-06-09,2022,Violence against civilians,Civilians,None,India,Manipur,Imphal East,24.772340476232174,94.36541734013798,0
IND28274,2022-06-09,2022,Strategic developments,Civilians,None,India,Manipur,Kakching,24.622551139813332,93.60522977948614,0
IND97959,2022-06-11,2022,Riots,State Forces,None,India,Manipur,Pherzawl,24.96695923712211,93.51700814755942,0
IND42361,2022-06-11,2022,Explosions/Remote violence,Protesters,None,India,Manipur,Tamenglong,24.630099605232093,93.90850915356387,2
IND83580,2022-06-12,2022,Strategic developments,Protesters,Rebel Group A,India,Manipur,Imphal East,25.027562734392376,93.47517334271743,0
IND20345,2022-06-13,2022,Protests,Rebel Group A,Rebel Group B,India,Manipur,Churachandpur,24.730482339909912,94.36545731234408,0
IND21871,2022-06-14,2022,Battles,Protesters,Civilians,India,Manipur,Chandel,24.96932730109345,93.95299652553375,0
IND71804,2022-06-17,2022,Violence against civilians,Civilians,None,India,Manipur,Imphal East,25.00974482500289,93.72805248412212,0
IND79298,2022-06-17,2022,Strategic developments,Unidentified Armed Group,None,India,Manipur,Noney,24.089836202011313,94.01419909763602,0
IND63350,2022-06-18,2022,Protests,Rebel Group B,State Forces,India,Manipur,Kangpokpi,24.882297938339377,93.87996716674215,0
IND97852,2022-06-19,2022,Riots,State Forces,None,India,Manipur,Pherzawl,25.227629883878034,94.51701435483106,1
IND89436,2022-06-20,2022,Riots,Civilians,None,India,Manipur,Imphal East,25.023119738757675,94.37676225778358,0
IND80569,2022-06-20,2022,Protests,Protesters,State Forces,India,Manipur,Imphal West,25.259540097109877,93.67986172682386,0
IND24048,2022-06-21,2022,Battles,Rebel Group B,None,India,Manipur,Imphal West,24.694369035668277,93.51393533587772,3
IND16449,2022-06-22,2022,Riots,Civilians,Rebel Group A,India,Manipur,Kangpokpi,25.1732516561538,94.34989313766465,0
IND68367,2022-06-24,2022,Battles,Rebel Group A,State Forces,India,Manipur,Imphal East,25.27336108499545,94.45994835326232,2
IND90820,2022-06-27,2022,Riots,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,24.56698793236137,93.82832342582732,0
IND45963,2022-06-29,2022,Protests,State Forces,Protesters,India,Manipur,Imphal East,24.84508835843659,93.76169152917143,0
IND13017,2022-07-04,2022,Protests,Protesters,Rebel Group B,India,Manipur,Churachandpur,24.483466510259667,93.64688627186239,0
IND22092,2022-07-04,2022,Violence against civilians,Rebel Group B,None,India,Manipur,Churachandpur,25.046056800371446,94.22476263838547,0
IND20286,2022-07-04,2022,Explosions/Remote violence,Rebel Group B,Civilians,India,Manipur,Thoubal,24.88822492146333,94.24174684640509,1
IND32608,2022-07-07,2022,Protests,State Forces,None,India,Manipur,Noney,24.540624535854604,93.87445650190861,0
IND69121,2022-07-08,2022,Strategic developments,Protesters,Protesters,India,Manipur,Tamenglong,25.581201762939603,94.01224721509334,0
IND49398,2022-07-08,2022,Strategic developments,State Forces,Unidentified Armed Group,India,Manipur,Pherzawl,25.174119895757357,94.02855311038384,0
IND95012,2022-07-09,2022,Strategic developments,State Forces,State Forces,India,Manipur,Chandel,24.66615073185441,93.67116031216067,0
IND22854,2022-07-09,2022,Riots,Protesters,Protesters,India,Manipur,Kamjong,25.420996283829233,93.77973387721177,1
IND15839,2022-07-10,2022,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Bishnupur,24.978092836209964,94.02815873563681,1
IND84433,2022-07-11,2022,Strategic developments,Rebel Group A,None,India,Manipur,Churachandpur,24.49242179041111,94.26126781430392,0
IND13591,2022-07-11,2022,Violence against civilians,Protesters,State Forces,India,Manipur,Kakching,24.57353393695712,93.69062703332423,0
IND22657,2022-07-11,2022,Battles,Rebel Group A,Rebel Group B,India,Manipur,Imphal East,25.107317229002096,93.52329380705866,1
IND51239,2022-07-12,2022,Strategic developments,State Forces,None,India,Manipur,Noney,24.851048303867724,93.70436685080978,0
IND87027,2022-07-13,2022,Protests,Rebel Group B,Unidentified Armed Group,India,Manipur,Noney,24.877714368126792,93.87772243205625,0
IND62234,2022-07-16,2022,Riots,State Forces,None,India,Manipur,Pherzawl,24.57615909599526,93.47192568075646,0
IND64361,2022-07-16,2022,Battles,Rebel Group A,Protesters,India,Manipur,Imphal West,24.881659593938224,94.19109844613624,2
IND51783,2022-07-19,2022,Battles,Rebel Group A,Rebel Group B,India,Manipur,Imphal West,24.881328679123733,93.88520405137756,3
IND92256,2022-07-20,2022,Battles,Protesters,None,India,Manipur,Imphal West,24.847135885135636,93.3165108337735,3
IND63971,2022-07-23,2022,Violence against civilians,Civilians,Unidentified Armed Group,India,Manipur,Churachandpur,25.054885211153902,94.16678207334927,1
IND88682,2022-07-23,2022,Battles,State Forces,None,India,Manipur,Imphal East,24.617766185611085,93.6695995600263,2
IND70791,2022-07-25,2022,Protests,Civilians,Rebel Group B,India,Manipur,Churachandpur,24.66286693300043,93.98490930874185,0
IND74967,2022-07-25,2022,Protests,State Forces,None,India,Manipur,Kangpokpi,24.62043510821951,93.90607258581197,0
IND86407,2022-07-26,2022,Protests,Civilians,Rebel Group B,India,Manipur,Imphal East,24.5310668725129,93.67766988681318,0
IND33720,2022-07-27,2022,Violence against civilians,Rebel Group B,None,India,Manipur,Imphal East,24.690332516038207,93.99825263910931,0
IND69317,2022-07-28,2022,Battles,Protesters,Unidentified Armed Group,India,Manipur,Tamenglong,24.408969028563547,94.18846125820342,3
IND85045,2022-07-29,2022,Explosions/Remote violence,State Forces,Rebel Group A,India,Manipur,Kangpokpi,24.994642094275587,94.22078598473517,1
IND15390,2022-07-30,2022,Riots,State Forces,State Forces,India,Manipur,Senapati,24.865596503096864,93.85238883934183,0
IND65450,2022-07-30,2022,Battles,Rebel Group A,Rebel Group A,India,Manipur,Imphal West,24.971654690204527,94.01535059617147,2
IND83596,2022-08-01,2022,Riots,Civilians,Civilians,India,Manipur,Imphal West,25.016796896636546,94.03887719714729,0
IND28394,2022-08-02,2022,Explosions/Remote violence,Rebel Group B,None,India,Manipur,Churachandpur,24.604869824237134,94.2391380713419,0
IND16377,2022-08-02,2022,Explosions/Remote violence,Rebel Group B,Civilians,India,Manipur,Thoubal,25.24892825259686,93.64621373562198,2
IND39012,2022-08-03,2022,Protests,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,24.98876230159219,93.96298522495461,0
IND73974,2022-08-04,2022,Riots,Protesters,None,India,Manipur,Imphal East,24.76375790900463,94.76411777726769,0
IND30923,2022-08-08,2022,Protests,Protesters,Unidentified Armed Group,India,Manipur,Kakching,24.707127490756545,93.98652000825948,0
IND29638,2022-08-09,2022,Protests,State Forces,None,India,Manipur,Imphal East,25.149559473175906,94.23896273089933,0
IND32840,2022-08-09,2022,Riots,Protesters,Rebel Group A,India,Manipur,Imphal East,24.49875434118049,93.74918586462182,1
IND72580,2022-08-10,2022,Protests,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.906311058644437,93.6896427829911,0
IND51574,2022-08-10,2022,Protests,State Forces,Protesters,India,Manipur,Kakching,24.33588674457359,94.33203906833135,0
IND82138,2022-08-11,2022,Riots,State Forces,Protesters,India,Manipur,Kamjong,25.16170440881572,94.07516847844964,0
IND63053,2022-08-11,2022,Explosions/Remote violence,State Forces,None,India,Manipur,Ukhrul,24.90613820563582,93.6448653919336,3
IND10420,2022-08-11,2022,Protests,Protesters,Rebel Group A,India,Manipur,Thoubal,24.6374055585402,93.86995351574399,0
IND69944,2022-08-13,2022,Riots,Rebel Group A,Rebel Group A,India,Manipur,Ukhrul,24.950380582409323,93.55720143913346,1
IND38130,2022-08-14,2022,Battles,Rebel Group A,State Forces,India,Manipur,Bishnupur,25.276843939697027,94.23322879507302,1
IND55299,2022-08-14,2022,Protests,Civilians,Civilians,India,Manipur,Bishnupur,24.71689776070782,94.10391817160901,0
IND45732,2022-08-14,2022,Protests,Rebel Group A,Rebel Group A,India,Manipur,Tengnoupal,24.725506017179587,94.27518254263187,0
IND31610,2022-08-15,2022,Protests,State Forces,None,India,Manipur,Kakching,24.857780846694073,93.62995042431616,0
IND35236,2022-08-15,2022,Strategic developments,State Forces,Civilians,India,Manipur,Imphal West,25.08057624796881,94.18875543773784,0
IND74005,2022-08-17,2022,Protests,Rebel Group A,None,India,Manipur,Pherzawl,24.568826182362383,94.05636523114009,0
IND97772,2022-08-17,2022,Riots,Civilians,None,India,Manipur,Kamjong,24.53009969653719,93.64897907845646,0
IND97778,2022-08-17,2022,Protests,State Forces,State Forces,India,Manipur,Churachandpur,24.970180207123093,94.46773721985114,0
IND69397,2022-08-17,2022,Violence against civilians,State Forces,Rebel Group B,India,Manipur,Jiribam,24.698514175581227,93.80168166775537,0
IND78648,2022-08-18,2022,Battles,State Forces,Civilians,India,Manipur,Imphal West,24.848063241591817,93.28813423372466,2
IND51594,2022-08-19,2022,Protests,Unidentified Armed Group,State Forces,India,Manipur,Imphal East,25.21513856665011,93.91377229617119,0
IND94076,2022-08-20,2022,Battles,Rebel Group B,None,India,Manipur,Ukhrul,24.504582178147988,93.72883675174016,2
IND55066,2022-08-20,2022,Protests,Protesters,None,India,Manipur,Imphal East,24.87298682292638,94.0203260216512,0
IND21815,2022-08-20,2022,Riots,Protesters,None,India,Manipur,Kakching,24.705116306227037,94.0136162099613,1
IND27241,2022-08-21,2022,Battles,Rebel Group A,Civilians,India,Manipur,Imphal East,24.87868279364289,93.34216497528676,4
IND61536,2022-08-22,2022,Explosions/Remote violence,Protesters,None,India,Manipur,Imphal West,25.12648577889343,93.54894585809146,1
IND18057,2022-08-23,2022,Violence against civilians,Protesters,Rebel Group B,India,Manipur,Kakching,25.298267736172424,93.52353343784853,0
IND37011,2022-08-24,2022,Battles,Civilians,Rebel Group B,India,Manipur,Senapati,24.777893934716506,94.1502717094798,1
IND22459,2022-08-24,2022,Strategic developments,Rebel Group A,Rebel Group B,India,Manipur,Imphal East,24.897047851324118,93.73301290411172,0
IND98377,2022-08-24,2022,Battles,Rebel Group B,Protesters,India,Manipur,Imphal East,24.66016801609561,93.66350566518493,2
IND92228,2022-08-24,2022,Protests,Rebel Group B,None,India,Manipur,Noney,25.075028601464258,94.35550697491634,0
IND14992,2022-08-25,2022,Battles,State Forces,State Forces,India,Manipur,Ukhrul,24.23212294818219,93.79228488471935,1
IND46815,2022-08-25,2022,Strategic developments,State Forces,Civilians,India,Manipur,Imphal East,24.673109630124763,93.84445553879652,0
IND36140,2022-08-26,2022,Explosions/Remote violence,Rebel Group B,Rebel Group A,India,Manipur,Bishnupur,24.734951709840782,94.25598303386842,2
IND67130,2022-08-26,2022,Riots,Rebel Group A,State Forces,India,Manipur,Imphal West,24.872281415993164,93.98845697287915,1
IND35552,2022-08-27,2022,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal East,24.744819485979267,93.61572648387936,3
IND62776,2022-08-28,2022,Strategic developments,Unidentified Armed Group,None,India,Manipur,Thoubal,24.195829446450908,93.59995107374145,0
IND93857,2022-08-28,2022,Violence against civilians,Rebel Group B,Protesters,India,Manipur,Kangpokpi,24.678949009437122,93.57868644372672,1
IND89714,2022-08-29,2022,Battles,Civilians,State Forces,India,Manipur,Imphal East,25.072406279380154,93.75069088323934,3
IND27187,2022-08-30,2022,Protests,State Forces,Rebel Group B,India,Manipur,Churachandpur,25.07092394834779,94.2765239281606,0
IND96611,2022-08-31,2022,Explosions/Remote violence,Civilians,Unidentified Armed Group,India,Manipur,Chandel,24.467324799118508,93.53432001310236,1
IND43777,2022-09-06,2022,Battles,Civilians,None,India,Manipur,Noney,24.66586586531656,93.7897670523711,2
IND95076,2022-09-09,2022,Protests,State Forces,Rebel Group A,India,Manipur,Chandel,24.15473088241292,93.76216652186288,0
IND38821,2022-09-09,2022,Strategic developments,Rebel Group A,Protesters,India,Manipur,Tamenglong,24.873367539922338,93.71443848960855,0
IND57924,2022-09-09,2022,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Noney,25.303160033549762,94.40794839057834,1
IND54305,2022-09-11,2022,Battles,Civilians,Civilians,India,Manipur,Senapati,24.626465008714387,94.17195395785019,1
IND13464,2022-09-14,2022,Explosions/Remote violence,Rebel Group B,None,India,Manipur,Noney,24.616840360451768,94.223486192872,0
IND28039,2022-09-14,2022,Riots,Protesters,Rebel Group A,India,Manipur,Chandel,25.35922581382677,94.13799803936335,0
IND35777,2022-09-14,2022,Violence against civilians,State Forces,Rebel Group B,India,Manipur,Thoubal,24.758902515911863,93.71673987660594,1
IND19552,2022-09-15,2022,Protests,Protesters,Unidentified Armed Group,India,Manipur,Bishnupur,24.818036788361393,94.4084024242912,0
IND44209,2022-09-15,2022,Violence against civilians,Unidentified Armed Group,Civilians,India,Manipur,Churachandpur,25.110095679511698,93.83198865217773,0
IND40284,2022-09-16,2022,Riots,Rebel Group A,State Forces,India,Manipur,Imphal East,24.63876459983126,94.25238023610999,0
IND44041,2022-09-16,2022,Riots,Rebel Group A,State Forces,India,Manipur,Kamjong,24.154736642633626,94.03909147558785,1
IND58373,2022-09-16,2022,Explosions/Remote violence,Unidentified Armed Group,State Forces,India,Manipur,Imphal East,24.900537636834223,94.60017288508477,5
IND59895,2022-09-17,2022,Battles,Unidentified Armed Group,None,India,Manipur,Imphal West,24.488061973549097,94.03680509009544,0
IND66902,2022-09-17,2022,Explosions/Remote violence,Rebel Group B,State Forces,India,Manipur,Tamenglong,24.810984057799473,93.72303230855292,0
IND75245,2022-09-18,2022,Battles,Rebel Group B,State Forces,India,Manipur,Pherzawl,24.589678025276633,93.6069966761641,1
IND41233,2022-09-18,2022,Strategic developments,Unidentified Armed Group,Rebel Group A,India,Manipur,Churachandpur,25.29413928168692,93.96178221224291,0
IND95658,2022-09-20,2022,Explosions/Remote violence,Civilians,None,India,Manipur,Ukhrul,25.17136649026618,93.94480581517237,2
IND36028,2022-09-20,2022,Riots,Rebel Group A,State Forces,India,Manipur,Senapati,24.766732798179632,93.99362177023387,0
IND53638,2022-09-20,2022,Battles,Unidentified Armed Group,None,India,Manipur,Imphal West,24.973654478774083,94.36206866717121,1
IND97858,2022-09-24,2022,Violence against civilians,Rebel Group B,Rebel Group A,India,Manipur,Imphal East,24.73648861181231,94.04378888483049,0
IND13133,2022-09-24,2022,Violence against civilians,Civilians,None,India,Manipur,Imphal West,24.939337921904986,94.05459484279942,2
IND68602,2022-09-24,2022,Violence against civilians,Rebel Group A,Rebel Group A,India,Manipur,Imphal West,25.177551041818365,93.91754628788931,1
IND44693,2022-09-25,2022,Protests,Rebel Group A,State Forces,India,Manipur,Churachandpur,24.391964005865255,93.55696929990467,0
IND14991,2022-09-26,2022,Protests,Rebel Group B,Civilians,India,Manipur,Ukhrul,24.368575863214122,94.02831237433512,0
IND88747,2022-09-26,2022,Violence against civilians,State Forces,Rebel Group A,India,Manipur,Churachandpur,24.615506863559215,93.95096675645502,0
IND68043,2022-09-26,2022,Protests,Rebel Group A,None,India,Manipur,Chandel,25.397545680479595,94.06204931763729,0
